Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
29286,0.117885,-0.171351,1.124696,0.730327,-0.080566,-1.951607,-0.635227,0.704222,0.28011,-1.503222,-1.806588,0.195509,-1.057057,-0.960796,0.672608,1.202239,-0.750702,-0.04476,-0.074247,-0.164204,0.040598,0.756499,-0.673924,-1.525278,1.69001,1.089422,-1.103638,0.135632,2.13,0
14659,2.241135,-0.410281,-2.425214,-0.030172,-0.073033,1.111719,0.288126,-0.833835,-0.286392,0.32742,-2.164714,1.338622,-0.83117,1.417044,0.392465,0.629594,1.149423,0.573132,0.672886,-0.164416,0.372169,-0.587498,-0.343411,1.964695,-0.808194,0.154317,0.113469,-0.310754,6.37,0
87876,0.567069,-0.773047,-0.13338,-0.107449,1.796068,0.400577,0.54383,0.532649,0.628611,-1.389454,2.049268,-0.877489,-0.038404,1.531483,1.934625,0.805954,-0.504695,0.127735,0.166967,0.20239,-1.230053,1.26011,0.134589,-0.722219,-0.498393,0.26985,-1.402907,0.878435,78.83,0
170373,0.27243,2.559562,0.011236,-0.100817,-0.197057,0.515563,-0.087181,0.284591,-0.292323,-1.036245,2.322069,-0.096651,3.198398,0.424915,0.599982,-0.309285,-0.592957,-0.28667,-0.832313,-0.924681,1.784601,0.799753,1.498185,1.1249,-0.601372,-1.539686,-0.460143,0.091832,134.17,0
134756,1.036524,2.621425,0.420017,0.184024,1.187049,-0.468232,-0.119188,0.420995,0.072415,0.067913,0.899779,-1.696055,2.033459,0.4859,-0.400261,1.628053,0.103534,0.129899,-0.214703,1.467694,-0.009351,-0.558416,0.998773,1.182955,1.606608,0.633599,1.146266,-0.259253,5.09,0
61644,0.319167,0.195672,1.3028,2.597517,0.671397,1.178796,2.543463,-1.006226,0.130627,-0.477997,0.842658,0.271619,-0.818432,0.010948,1.046923,-1.303725,-0.797345,-0.947275,0.326397,1.240516,-2.009734,0.094399,-0.924221,1.005403,-0.236968,0.130674,-0.001337,1.124219,130.25,0
12572,-0.362738,-0.502599,-0.895999,-0.930881,0.353207,-0.019785,-0.623605,-1.548763,0.106179,-0.469552,-0.195298,0.304662,-2.501803,-1.533275,2.296443,-0.506611,-2.517433,-1.44994,2.484467,-0.702997,1.159015,0.121118,-0.484967,0.775445,-2.384357,-1.441133,-0.492351,-1.342904,63.78,0
111155,-3.83822,3.057506,-4.347315,1.665857,0.57472,0.746908,-0.363058,0.457771,0.26638,-3.052644,0.463879,-4.925204,0.00097,-4.603939,-0.054125,-1.574974,-0.319526,1.32504,-0.303588,-1.084721,0.665394,0.463934,2.319008,-0.979296,0.356414,0.392043,1.058185,0.529799,1477.06,1
151603,-1.052319,0.808709,1.227245,1.533017,-0.437697,0.436305,-0.534532,-0.922361,1.583204,0.564567,1.292748,-1.224825,0.288419,0.508299,-0.832179,1.487838,-0.24552,0.453635,-0.550258,-1.194408,0.91306,0.379071,0.237252,-0.278169,0.35183,1.266237,-0.68381,0.560273,53.99,0
72125,-0.039125,-0.113889,-0.30493,-0.503069,2.684656,0.80717,-1.066189,2.639309,-0.40498,0.321152,0.939597,-1.537954,-0.827327,1.648165,-0.224829,0.99867,-0.453468,-0.09506,1.785257,0.437512,-0.344848,-0.683363,-0.591875,1.24156,0.765498,-1.148677,0.087179,-0.066816,70.39,0
102101,-1.768489,-0.421201,0.25056,-0.375943,2.886247,0.548691,-1.044369,-2.336759,0.340276,-0.755619,1.288899,-0.274866,-0.568352,-0.585247,0.986509,0.415583,1.755957,-0.215107,0.862279,0.879376,0.673813,-0.509858,0.473408,-0.097242,-0.123516,-0.80581,-2.120339,1.248376,9.47,0
91519,-0.53773,-0.740229,-2.689043,-0.121773,0.72533,0.861974,1.252399,0.289806,0.504781,0.06812,0.707455,-0.934242,-1.408465,-0.828738,0.213624,-1.300425,-0.633244,-0.601294,0.781821,0.660095,0.070486,0.451065,0.47079,-0.36362,-0.542499,1.536686,-2.489128,-0.741303,14.46,0
147994,1.288532,-0.728797,-0.741207,2.220871,-0.608916,-0.94915,-1.171246,1.915751,-0.274697,0.403392,0.151397,-0.72341,-0.296303,0.845684,-1.225858,0.674168,1.434038,0.292375,1.3334,-1.371413,-1.830042,0.242644,-0.586345,0.878765,-0.310444,0.147192,0.080984,0.112884,16.85,0
1872,0.950178,0.539572,1.346746,0.126793,-0.759639,-0.003351,-0.068981,-2.578215,-0.561367,0.314204,-0.424216,-0.646209,0.911376,-0.916546,0.711623,-1.332744,2.760762,-0.215686,-0.323265,1.143066,-0.418705,1.454928,0.371594,-0.118398,-0.225006,1.207592,0.230487,0.432309,224.64,0
92577,-1.032398,0.607272,-1.065041,-0.2117,-0.061963,0.862571,0.744953,0.120331,-2.152038,0.444834,-0.267676,1.391806,1.153494,-0.938023,0.582174,0.601911,0.529184,0.399581,0.630155,1.501486,-0.55138,-0.90581,0.782715,-1.883362,0.654024,0.476939,-2.345503,-0.636337,21.66,0
159292,0.546186,-0.622251,0.588107,-0.600173,-0.611252,0.744186,1.368045,-0.710745,-1.21136,-0.037256,0.466902,-0.720727,1.660689,-0.14684,-0.729368,1.931702,1.266542,-0.727428,1.067141,-0.655844,0.767577,1.777324,-1.208838,-0.53777,-0.515831,0.265608,0.473334,-0.0891,25.61,0
30603,-1.664892,1.420177,-0.343882,0.575033,-0.116391,-1.39239,1.055545,2.750723,-0.515008,-0.322359,-2.6491,1.351503,0.911765,-1.733384,-2.064885,-1.949231,0.645169,0.744991,-0.923334,0.49926,0.158877,-0.36727,0.970197,-1.204936,1.147539,-0.728522,1.781537,-1.005306,135.35,0
81933,1.868745,-0.467133,1.380198,0.876473,-0.266323,-0.182876,0.118402,0.820165,0.402635,-0.474998,-2.082053,0.672174,-1.932498,-1.36598,-0.402477,-1.214079,0.317528,-0.296188,0.785231,-1.607718,-0.661898,0.004199,0.042728,0.694036,-0.914589,-0.46801,0.50735,-2.198561,6.0,0
154138,0.122422,1.084074,1.208432,-1.03465,-1.737806,-0.499016,0.095883,-1.196132,1.422224,1.948802,0.179197,-0.981797,0.486295,-0.98494,1.143094,-0.231432,0.727253,0.901897,0.537958,1.785281,0.178273,-0.503195,-2.10219,-2.283961,0.652038,-0.183844,-0.815396,-1.113905,62.66,0
74636,0.843754,-0.616704,-1.440736,-1.047151,0.174694,0.176561,1.042531,-0.450354,-0.244036,1.125321,-2.125095,0.317453,-0.334229,0.71276,0.512607,-0.69631,-0.507335,-2.301975,0.749991,0.239774,1.398512,-0.3994,0.914336,-1.069926,-2.70479,-0.094514,-0.566682,-1.050821,44.92,0
58402,-0.863415,1.228138,-1.209288,-0.963642,-1.332546,-0.090612,1.885477,-0.132694,0.066762,-0.795447,-0.061618,1.22905,0.142909,2.13177,1.25948,-0.086316,-0.105788,1.630923,0.137326,1.408922,2.002907,-0.204219,0.351955,0.980004,0.7675,0.760491,-1.333474,-0.848417,32.19,0
29943,-0.324294,0.933945,0.488495,2.361611,-0.328662,-1.976,-1.432939,0.011928,1.027882,-0.652509,-0.230932,0.684843,-0.965233,-0.611269,-1.167727,1.178228,1.541673,-1.579415,-0.142185,1.407259,0.398695,-0.489239,-1.546162,1.152945,0.360515,-1.472986,1.189891,-1.600404,158.94,0
106268,-0.573878,-1.686596,-0.015413,-0.954568,-1.078501,0.926269,0.82192,-0.488594,-1.569044,-0.825812,0.993254,0.467719,-0.471805,0.058753,-2.074822,-2.150524,1.977127,0.506526,0.001662,-0.396956,-1.761834,0.993214,-1.136889,0.704183,0.132001,-0.052094,-1.302366,-1.28905,48.97,0
75850,0.260826,0.480746,0.256601,2.013295,-0.527965,0.432293,-0.227693,-2.461472,-0.193473,-0.936497,-0.066822,-0.026403,0.385358,-0.530179,-0.405093,0.700694,-0.809059,-1.838453,0.157031,1.070849,0.68918,0.175484,1.250645,1.082017,-0.330915,0.247522,0.29046,-0.086751,139.1,0
16791,-1.48915,1.014919,0.006479,1.352841,-0.205148,-0.470409,0.027054,0.101861,-0.662785,-0.496305,-1.226876,-0.434645,0.67631,-0.137354,1.009065,-0.185429,-1.431518,0.597275,-0.673623,-0.233367,1.237572,-1.16087,0.164744,-0.040518,0.700926,0.855153,0.263839,-0.360375,1.98,0
14056,0.742083,0.18742,1.362674,-0.831502,-0.106595,0.955154,2.110354,-1.168544,1.280734,0.381839,0.163061,-0.007729,-1.384647,0.963089,-0.782269,-1.079691,0.885459,0.789134,0.079,1.079544,1.425937,1.308224,-0.528279,1.014105,0.211641,1.725908,-0.123728,-0.356472,48.54,0
8930,1.792156,0.0811,-0.21974,-0.316822,-0.2442,0.110821,2.512408,-0.33886,-0.306353,0.065594,1.090275,-1.420985,0.455093,-0.817425,0.553273,-0.49376,-2.304102,0.369578,0.361145,-0.57908,-0.638344,-1.311373,0.7731,0.882216,-0.879051,-0.539934,-0.063289,2.270865,408.05,0
95787,0.817904,-1.513364,-1.355706,-1.191215,-0.71595,0.942076,1.503957,-0.612594,-0.046563,0.489917,-0.329312,0.450758,-0.004079,-0.25346,-1.419816,0.149043,0.958376,-0.778278,-1.968271,-0.319551,1.509771,1.21195,-0.580462,0.455515,0.613546,1.490338,-1.550582,-1.068828,75.26,0
116205,0.268501,2.784588,0.279657,1.162695,0.1864,-2.027789,-0.567072,0.278911,0.723415,0.210229,0.920351,-1.459985,0.048792,1.327963,-0.97156,1.120591,1.068907,-1.237025,0.337879,0.158814,-0.176363,-1.526889,-0.26306,-0.156296,-1.698301,-1.305152,-0.926995,-1.048282,13.21,0
67250,-0.607503,-0.028492,-1.116299,-1.023552,0.579867,1.047684,-0.476819,1.635015,0.965605,1.591726,-0.300938,1.520686,2.179543,-0.412518,-0.154169,-0.947719,-1.144215,-1.132551,-0.811466,0.274738,-0.7692,0.244163,0.264845,-0.470124,-0.062637,-0.527912,-0.31074,-0.808863,5.66,0
157800,1.366164,0.055479,0.602342,-0.003618,-0.685833,0.526946,0.196746,1.256974,-0.192254,-0.760691,1.24301,0.063341,-0.791229,1.389046,0.926761,1.848832,-0.340915,-0.480816,-1.086572,-0.566905,-0.38636,0.683001,-0.92937,-0.663337,1.696657,-2.930931,0.480261,-1.290417,160.86,0
7828,0.457537,-1.193597,0.935238,-0.493771,-1.19444,0.512844,-1.387946,-0.762241,-0.010116,2.218421,-0.686916,-0.458217,0.732345,-1.238296,0.442806,1.205927,-0.307095,1.026154,0.29145,-0.730682,-0.197805,-0.379757,-0.087638,0.152718,0.5882,0.508668,-2.431714,-0.097308,29.93,0
153303,-2.299861,0.585482,1.400299,-1.449798,-1.158884,-0.032028,0.153294,-0.541725,-0.81537,-0.804657,-0.049031,0.586137,-0.049302,-0.14486,-1.759254,0.867059,-0.05139,-0.436626,0.255138,-0.84381,-0.415859,0.107588,-0.678555,-1.645675,-1.808472,0.445733,-0.031109,-0.06647,103.37,0
85121,-1.592945,0.75737,1.023766,0.63862,0.086623,-1.000413,1.391423,0.034504,-0.90388,-0.318026,0.368385,-1.561185,0.01793,-0.416877,1.336026,-1.874891,0.938758,1.417095,-1.837089,-1.717182,1.7859,-0.904372,3.094829,-1.80584,0.170047,-0.023394,-0.208196,0.462962,15.38,0
93773,-0.456842,1.453771,0.034912,-0.142878,-1.336058,1.070566,-0.188469,-2.170983,-1.572638,-0.561581,-1.072842,-0.915962,2.34467,0.707523,-2.577345,-0.314322,-0.089493,-1.476934,0.534386,-2.041389,1.096947,1.44153,2.352585,-1.574329,-1.370897,0.692672,1.18268,0.808953,35.16,0
104978,-2.05126,0.748347,1.402261,-0.267466,0.029062,-0.295858,-0.820091,0.704903,0.319068,-2.912134,-1.034611,-2.053061,1.555414,-0.171829,0.240702,-0.353295,1.102697,0.860705,-0.215479,1.717993,0.185318,-1.460125,0.100019,0.517441,-0.133225,-0.411483,1.764361,-1.185862,4.55,0
55428,-1.00983,0.574736,-0.083596,0.069516,-1.283495,1.260473,0.325883,1.62084,-1.257417,-0.181235,0.209529,0.060383,0.666785,-0.193919,2.122026,0.039842,-2.884154,0.084201,1.261464,-0.923306,-0.986755,-0.84039,-1.076477,-0.479402,0.909297,1.526333,-2.42425,-0.378455,79.65,0
153388,-1.161803,-0.020549,-0.400455,-0.600062,-0.075051,0.296431,1.749903,0.565293,0.857563,1.104655,-0.764023,-0.320885,-0.904911,-0.681822,-0.428242,-0.705655,0.224102,0.432843,-1.306143,-0.312082,-0.301132,-1.472406,-0.766145,0.873452,0.860578,-1.62919,0.472129,-1.470287,27.64,0
48543,-1.665309,-0.291521,-0.216404,0.270206,-1.325187,0.544038,1.911662,0.474537,0.092872,-1.377457,-0.774246,-0.055845,-0.529776,1.026256,0.533703,2.692379,-0.980858,0.033115,-1.383492,-2.222441,0.722721,0.496615,-0.85459,0.09303,-0.629268,-0.494207,-0.320285,-0.896565,9.6,0
16876,0.473373,1.335656,-0.02729,-0.267256,0.38817,0.038727,-1.337709,0.239331,-1.346762,0.374481,-0.797143,0.036875,0.390594,2.453903,0.74275,1.364799,1.871748,0.489256,0.28569,-1.066721,-0.11663,-0.723088,-0.401059,1.870663,0.114622,-0.8759,1.374533,0.955275,5.56,0
48147,1.038937,0.530503,0.835821,1.045311,-0.339377,-0.147939,1.287168,-1.210157,0.429133,-0.716709,1.100262,-0.017935,0.007594,1.72888,-1.076043,0.215819,-0.180126,0.532411,1.929331,-0.605242,-1.197398,-0.809327,-0.232818,0.064231,0.114529,1.802661,1.624839,1.302946,50.48,0
43239,1.137806,-0.591013,0.589124,0.168558,0.710003,1.818011,0.589781,0.146916,1.928374,0.349552,-0.792947,0.687465,0.447456,-0.307902,-0.517586,-0.298259,-0.531889,-0.26576,-0.842797,0.386155,0.311201,0.345202,-0.062369,-0.177663,1.442006,0.067406,1.263767,-0.996416,4.39,0
167487,-2.537672,-1.158399,0.9863,-0.73853,-0.347232,0.55334,-0.30627,1.397423,-0.373437,-0.860653,1.182272,0.047806,-1.078398,0.471824,-0.294327,-1.145864,0.095116,-0.158097,-1.687419,-1.059324,1.865346,0.08131,1.34667,0.308818,1.237136,0.555749,-0.946329,0.606825,10.86,0
2670,-0.648552,0.801857,0.274006,0.050307,0.243496,0.928098,-0.0971,0.054319,1.138171,-0.331587,0.618141,-0.503704,-0.415867,-0.10405,0.515273,1.194182,0.096545,-1.499837,0.631446,2.453842,0.108669,-1.708768,0.169653,-0.003013,-0.087109,0.94541,1.378275,0.683586,276.76,0
116139,-0.690136,-0.236124,0.626147,0.38789,0.559699,1.160258,-0.346754,1.437026,-1.720015,1.077438,1.147206,-0.77447,-1.450636,-0.232167,0.403803,-0.335099,0.501942,1.937744,-1.364712,-1.954105,-0.069298,-0.680169,-0.480315,1.266913,-0.120616,-0.028995,-0.436798,-0.038801,47.04,0
164223,-1.359895,1.522279,1.256279,-0.066919,2.179345,-0.0131,1.096433,0.566161,-0.574498,0.182359,0.372724,-1.304267,0.287976,1.140945,-0.69153,-0.210422,-1.109604,-0.482798,-0.405203,1.578162,-0.31719,-0.530321,-0.093957,-1.707686,-2.358714,-1.382115,0.324103,-0.002677,153.66,0
17413,-2.819931,0.582448,1.965341,0.53978,-0.957708,0.649962,1.059481,0.512467,-0.074127,-0.242149,-0.24631,0.697777,-1.407124,-0.371873,1.59561,1.634195,-1.478147,-1.131414,-0.270621,0.89259,-1.827474,-0.054809,-0.474179,1.325965,-1.676908,0.092541,-0.393609,1.469799,117.68,0
108755,0.983589,0.106663,-1.148189,0.805458,0.645128,0.107102,0.948246,1.115607,-0.37744,-0.900161,-0.011876,0.536612,-0.105355,-0.988424,0.162672,-2.033501,-0.324461,0.851166,0.905438,-3.759779,-0.192584,0.599276,-1.176082,-0.371955,1.207717,-0.484163,1.598642,-0.741186,46.93,0
4380,-0.100823,1.498565,1.685648,-0.460295,1.732215,1.075083,2.368559,-0.424039,-0.353427,-2.026662,0.571194,0.375251,-0.562994,-0.081851,-1.311221,1.198445,-0.489699,3.094049,-0.175601,-0.759619,-0.412313,-1.411961,0.482272,-0.4199,1.131253,-0.274747,1.384442,0.757456,31.71,0
54318,-1.363356,0.725878,0.521215,1.186647,-0.715654,0.005716,0.205068,0.738797,0.429117,-1.239555,0.291044,2.004229,0.611758,1.638047,1.043061,1.362402,0.309969,0.521845,0.255518,0.004341,0.742195,-0.521002,1.885382,-0.928013,0.811388,1.378671,-0.176622,-1.112977,40.13,0
12300,0.829962,-0.552835,0.65561,1.527724,-0.357102,0.794383,0.559159,2.252887,-0.504831,0.795072,-1.626011,-0.495858,0.353393,1.39316,-1.225933,0.786091,-0.063223,-1.521528,0.181587,1.709161,-1.120423,-0.109938,-0.986639,-0.468583,1.43217,-0.271524,1.401566,1.109054,343.91,0
135672,1.025799,0.742523,0.53046,-1.557125,-0.388174,-0.045715,0.531596,2.400737,0.859244,-0.810013,-0.480244,1.389864,-0.52422,1.018704,0.117222,-0.166389,-0.509065,-3.046425,0.539751,-1.05213,-1.418368,0.247775,1.029543,-1.696808,1.003396,-0.903206,0.648931,0.578949,13.07,0
166086,-1.125385,0.014144,-0.390925,0.18848,0.288854,1.585196,0.689846,-0.420766,0.612863,0.750248,2.044966,-0.157133,-0.082915,1.312299,-1.998521,-0.204638,0.694333,1.047213,-2.209351,-1.338268,-2.49269,0.872939,0.204457,1.419014,0.029167,2.240984,-0.94303,-0.367139,136.25,0
143199,-0.297747,0.972341,1.40044,-0.080423,-0.223193,-0.404968,0.352098,1.50593,-1.227036,0.219152,0.175879,-1.804187,-0.887466,-0.682541,0.76403,0.938951,-1.875378,0.639202,0.509928,0.578387,0.152746,0.95044,1.171521,-1.633866,-0.048724,-0.254489,-0.572747,-0.454508,16.25,0
76054,1.134248,-0.15214,-0.500279,-2.591541,-0.798304,-1.315418,-0.040396,-1.253689,0.608685,1.108438,-0.031157,-0.984018,0.2864,1.893475,1.582481,-1.406079,-1.443181,-1.699536,-1.136979,0.251592,-0.556694,-0.83867,1.03911,0.530093,-1.704703,0.981725,0.506035,0.528263,207.01,0
100964,-0.026123,-1.170269,1.572469,-1.498143,0.228564,-0.614781,0.062317,-1.308059,0.891663,-0.95518,1.166253,-0.92761,0.975212,-0.830965,-0.61461,-0.001846,-0.847927,-0.877376,-0.836341,0.318856,-0.000449,0.052631,-0.324633,0.5487,1.050058,0.575617,-0.208972,-1.220785,567.35,0
155013,1.018497,-1.997992,-0.48996,1.037602,0.723112,0.111788,0.927965,-0.874029,0.047363,-0.845581,0.134809,1.001031,0.78156,0.22289,0.989694,1.088178,1.797323,1.167468,0.656423,0.934091,0.243559,-0.279949,0.867609,0.757124,0.291955,-0.194594,-0.250054,-0.408711,1.88,0
154227,0.740954,-0.983535,1.630661,2.350987,-0.900037,0.669825,0.440022,-0.987649,-0.981988,-0.122591,-1.138389,1.091257,-0.246111,-1.120628,-0.088989,0.466423,-0.724448,-1.993091,0.126368,-1.217,-0.793748,0.469105,-0.587899,-0.141112,1.453051,-0.352037,2.021316,0.739915,12.63,0
120438,-0.8603,-0.445476,0.448382,1.308563,0.203322,-0.684382,1.539915,-2.068564,0.673478,-1.026759,-0.050923,0.5631,-1.605376,0.141654,0.218477,1.462338,2.715149,-1.55297,1.417154,-0.03788,-0.808571,0.369053,-1.302291,-1.242613,-1.735159,0.546089,0.327012,-0.814384,6.16,0
86851,-0.19448,1.291678,3.555617,0.247085,-1.632223,-0.345521,-0.774863,0.721585,0.376885,-1.041813,-0.833485,-0.360057,-0.239358,-0.042189,0.048873,1.234851,-0.396211,-0.543567,-1.338774,-0.223859,0.256196,-1.724096,-0.342429,1.160294,0.648306,0.373433,0.621212,-0.573704,554.15,0
72503,0.316093,-0.603571,1.097806,-0.001339,0.373437,-0.78469,-0.734313,2.657511,1.80008,-0.069681,1.533004,1.212738,-0.625211,-0.724933,0.668677,0.260061,-0.402005,0.721227,-1.442483,0.115002,-1.238924,-1.205991,-0.706765,0.363287,-0.675237,-1.218109,0.477249,1.492747,7.25,0
74126,1.457921,0.902108,0.248288,0.080029,-0.155553,1.103444,-0.039864,-0.727885,0.901983,1.584766,-1.927169,2.357092,-1.036731,-0.960298,-1.24489,0.000849,-1.279718,-1.15826,-0.68855,0.138456,0.234854,1.241197,1.218149,1.024611,-0.261617,-1.841182,-1.863314,1.01773,1.73,0
107630,0.17297,-0.182761,0.872317,1.227322,0.344073,-0.908192,0.508401,0.383699,-0.992042,0.3826,-0.544191,0.746094,0.500271,0.222987,0.038547,-2.133372,-1.214275,-0.130801,1.519384,0.564681,1.814046,0.082987,-0.030851,1.425125,-0.159214,-0.98647,0.316754,1.122514,33.66,0
162503,0.656128,-0.984435,-0.846138,-0.979231,-1.008102,0.437613,0.094525,0.748221,-2.819686,-0.391539,-0.377405,0.052634,0.026772,0.228085,0.088815,-0.458798,-0.399546,-0.052819,0.504643,0.085098,-0.785185,-0.838126,0.509896,0.757393,1.071014,-0.490926,-1.877684,0.381645,37.42,0
90387,0.265419,0.041135,-0.239353,-0.143775,0.195987,-0.601982,0.883037,1.269308,-0.820577,1.31833,-0.818693,0.897787,1.316479,-0.094511,-0.810498,-0.588683,0.361857,1.964654,-1.692733,0.100242,-0.088072,-0.456522,-0.080782,-0.542197,1.243155,1.342494,0.088135,-0.141145,98.06,0
171151,-0.820922,-0.409588,-0.038481,-0.341808,-0.273952,0.573744,0.36537,0.689994,1.526685,-0.471486,1.113893,1.393602,1.293901,-1.759931,1.797687,-0.636399,-1.840672,1.77311,0.513404,0.554705,-0.332072,0.182098,-0.139317,-0.624203,0.022991,0.113138,-1.321634,0.055632,1.78,0
170526,1.636484,-0.629656,0.347932,-0.194759,-0.023896,0.672289,-1.43842,-0.830724,0.749227,-0.002153,-0.256618,-1.120941,-0.249611,0.680947,-0.563473,1.364063,1.076885,-0.350053,-0.594349,-2.764478,-1.076861,-1.138336,-1.430966,-0.035976,0.312081,1.814655,0.066491,-2.033554,579.13,0
109257,-0.229231,-2.00693,0.585863,0.705341,-0.692334,-0.46472,-1.048229,0.868123,-0.365866,-0.149305,0.629264,0.326974,0.563281,0.174837,0.197118,0.187638,0.452916,0.501507,-1.224708,-0.597194,-0.203358,0.451818,1.597423,-0.813223,0.878652,-0.568947,1.370517,1.912344,33.73,0
125439,-0.891776,-2.106284,0.606796,0.58274,1.583651,0.414929,0.655225,-0.081546,0.464879,1.089593,0.181472,-0.521232,-0.220226,0.751864,-0.491263,0.889066,1.908598,0.901462,0.747136,0.347632,-0.776869,-0.867582,-0.877622,0.554732,-0.389463,-0.028992,0.418656,-0.840421,156.51,0
96210,-1.18647,1.644914,0.274091,1.283957,0.186066,1.079702,-0.918449,-0.613603,-2.115511,0.971781,0.419569,-1.007325,-1.748902,0.281813,1.675955,-0.137961,-0.658446,-0.937074,1.249349,-0.779248,-0.371179,1.041735,0.637482,-0.332909,-0.698977,1.465578,-1.11637,-0.210285,731.09,0
67924,0.084105,-0.600546,-1.166066,0.593429,0.627291,1.111699,-1.024397,-0.480927,0.230495,-0.50204,0.570912,0.497933,0.479295,1.459667,0.644077,0.153891,-0.193535,-0.123864,-1.06421,-1.76571,0.463756,1.223633,-0.330115,1.587094,-0.176512,-1.953772,0.918249,-0.479288,22.24,0
55302,-0.399823,0.53585,-0.33944,-0.75053,-0.000953,1.107457,0.135108,-0.276218,0.320432,0.084039,-1.933637,0.696759,0.407458,0.016172,1.062357,1.212999,0.798769,-0.850301,-0.815711,1.117336,-1.877224,-0.148848,0.439826,-1.750408,0.234343,0.954429,-1.485576,1.65817,79.42,0
12794,-0.526295,1.505818,1.330183,1.326969,0.23236,0.913595,-1.140779,0.006803,0.451633,-1.074899,0.209912,1.686639,0.55877,0.917545,-2.452407,1.557969,-0.186122,-0.768686,-0.174638,-1.485022,1.047942,-0.335396,-0.738631,-0.168055,1.118016,0.131458,-1.409694,0.464981,131.99,0
76292,-0.570474,-0.187304,-1.972722,0.866987,-0.998927,-0.870629,-0.884141,1.800401,-0.668704,0.94226,-0.023992,-0.82911,-1.0104,-0.628856,-0.074461,0.601737,-0.470992,-0.508412,-0.881155,-1.194042,-1.277691,0.988029,-0.528839,-0.440276,-0.666613,-0.316856,0.371074,-0.486881,5.37,0
142138,-1.080449,0.076028,2.634226,-1.14873,-0.747263,-0.093862,-2.942254,-1.426827,0.310693,-0.17567,1.054707,-0.238125,-0.326144,-0.702871,-0.342845,-1.211588,-0.147466,-0.971257,-1.210765,-0.639457,0.451153,0.142256,0.667607,-0.923236,-0.013196,1.701792,1.397515,-1.274637,27.75,0
64717,0.408751,-1.482026,-1.446901,1.258709,-0.802803,-1.549581,1.000511,-0.475736,0.947014,-0.91472,1.473812,0.872064,-0.722685,-1.66039,2.305164,-0.210208,-0.762732,1.386308,0.94576,1.182797,-0.098508,1.881055,-1.310618,-0.55205,0.389879,1.168111,0.661159,-0.082866,268.91,0
110142,0.592424,-0.621372,0.497502,0.703781,0.331543,0.917043,-0.481456,0.692642,0.233345,-0.809734,-1.907032,-1.69316,-2.208362,0.426129,-0.324769,0.087212,-0.180402,0.58167,0.610912,0.042901,0.10342,0.143365,1.391783,-2.004599,-0.670521,0.865261,1.107902,0.4272,3.09,0
93764,-0.298331,-0.865113,0.054427,-0.180941,-0.321513,1.874276,-1.129748,0.037437,-1.062673,-0.541025,1.736116,0.281445,0.269371,-0.939481,-0.424622,1.823122,0.499362,-0.339715,0.440607,0.267664,-0.83944,-0.368808,2.254536,0.392003,-1.569042,0.51021,1.303088,-0.904378,26.94,0
32228,-1.588947,1.480109,-0.412992,0.785125,-1.029666,-0.908496,0.662117,-1.92873,0.989442,1.259964,0.177785,0.141761,-0.833636,0.674449,0.347665,-0.921505,-0.39148,-0.159335,-0.392802,-1.362911,0.69902,-0.24351,0.015365,-0.578267,0.475271,0.198696,1.212784,0.480599,24.86,0
15290,0.628716,-1.226482,1.771096,1.837607,0.591022,1.991253,0.355793,0.768517,1.261934,0.179718,-1.552377,0.788963,-0.47186,-0.39753,0.297895,0.566281,0.150135,0.63573,-0.706857,-0.042704,0.849085,1.772791,2.126436,0.432977,0.84001,1.981579,-0.670836,0.6297,13.26,0
139414,-1.431987,-0.65319,1.252808,-0.410738,0.094695,0.324922,0.173848,1.494071,-0.719891,-0.102207,0.232426,-0.048996,-1.219101,-1.472536,-1.493477,0.726255,-0.820403,0.469275,0.086743,-0.974857,-0.949899,0.134013,0.077685,0.492032,-0.457505,-0.846708,0.109871,1.419919,835.88,0
954,-0.672468,-0.65511,0.445399,0.014212,2.276652,-1.629303,0.109853,1.129649,-0.578314,-0.910558,-0.870865,-1.611961,1.349705,-0.329617,-0.448027,-2.124098,-1.433709,1.46539,0.303106,1.166501,1.039992,-1.00062,2.429848,1.949733,-0.563766,-3.568205,-0.356532,0.238296,23.35,0
156442,0.791009,0.083511,-0.727464,0.122304,2.131227,1.487699,-0.150295,-1.481947,2.208096,-0.72884,0.530075,-1.558717,-0.323085,-1.562783,-1.161885,-0.924715,0.477005,-0.09609,2.712259,1.133797,1.155491,0.503668,0.276052,1.189057,-2.381221,-0.622211,-1.360494,-1.884289,140.59,0
168619,-0.868591,-1.167567,1.051543,-1.349723,-0.017432,-0.721728,0.22099,-0.253052,0.533982,-2.311164,1.12067,0.735384,1.011545,0.896387,0.313798,-0.641349,0.438432,0.289537,0.876562,0.62165,0.094231,0.433128,0.52173,1.08833,1.735881,0.597082,0.526373,-0.222996,6.77,0
14532,0.059553,-0.341888,0.172121,1.202627,-0.406462,-1.382867,-0.701708,0.583588,0.677944,0.406085,1.300737,-0.186363,2.052166,0.818187,-2.523487,1.800659,-0.766987,-1.034101,0.523771,-1.73818,-0.695469,1.557099,0.556218,0.81224,-0.656911,-1.53837,0.706817,0.930256,86.94,0
